timestamp,PV (kWh),Load (kWh),price (cents/kWh)
07082013 22:00,0,3554,56.85
07082013 23:00,0,3188,53.68
07092013 0:00,0,2949,49.72
07092013 1:00,0,2814,42.62
07092013 2:00,0,2732,39.32
07092013 3:00,0,2705,38.53
07092013 4:00,0,2759,39.02
07092013 5:00,0,2948,38.54
07092013 6:00,0,3290,39.11
07092013 7:00,0.6680135,3609,47.08
07092013 8:00,127.9250995,3819,50.81
07092013 9:00,1141.9736845,3957,56.7
07092013 10:00,2453.289476,4077,61.64
07092013 11:00,3459.9898795,4135,67.63
07092013 12:00,4121.103239,4166,74.11
07092013 13:00,4534.605262,4197,80.36
07092013 14:00,4535.1619445,4183,85.93
07092013 15:00,3996.4068815,4173,108.56
07092013 16:00,2215.2530345,4155,109
07092013 17:00,196.9534435,4148,81.4
07092013 18:00,9.240891,4103,72.1
07092013 19:00,0,4027,62.14
07092013 20:00,0,4016,60.91
07092013 21:00,0,3831,59.4
07092013 22:00,0,3474,55.99
07092013 23:00,0,3132,52.9
07102013 0:00,0,2895,50.56
07102013 1:00,0,2760,42.6
07102013 2:00,0,2689,38.06
07102013 3:00,0,2657,35.54
07102013 4:00,0,2720,37.46
07102013 5:00,0,2916,38.88
07102013 6:00,0,3249,41.77
07102013 7:00,1.1133595,3572,47.39
07102013 8:00,158.5425105,3768,49.87
07102013 9:00,1153.107285,3887,58.11
07102013 10:00,2414.433197,3995,60.75
07102013 11:00,3479.585021,4062,74.37
07102013 12:00,4214.291499,4082,84
07102013 13:00,4549.7469655,4133,97.96
07102013 14:00,4524.2510115,4146,104.74
07102013 15:00,4085.587044,4144,114.61
07102013 16:00,3311.1336005,4145,113.9
07102013 17:00,1763.7854245,4177,97.88
07102013 18:00,91.295545,4159,77.01
07102013 19:00,0,4099,66.81
07102013 20:00,0,4070,65.4
07102013 21:00,0,3896,64.48
07102013 22:00,0,3535,56.12
07102013 23:00,0,3223,51.52
07112013 0:00,0,2984,45.92
07112013 1:00,0,2858,40.28
07112013 2:00,0,2792,35.4
07112013 3:00,0,2765,33.78
07112013 4:00,0,2839,33.96
07112013 5:00,0,3024,36.03
07112013 6:00,0,3387,41.52
07112013 7:00,1.3360325,3734,48.39
07112013 8:00,160.7692295,3981,53.07
07112013 9:00,1127.054654,4120,57.32
07112013 10:00,2456.072872,4210,62.22
07112013 11:00,3482.5910955,4271,64.44
07112013 12:00,4104.6255085,4320,67.45
07112013 13:00,4438.0769235,4400,70.01
07112013 14:00,4428.947369,4399,75.13
07112013 15:00,3952.651824,4389,84.3
07112013 16:00,3117.520241,4380,84.92
07112013 17:00,758.1983805,4345,71.41
07112013 18:00,66.8016195,4292,68.5
07112013 19:00,0,4203,61.75
07112013 20:00,0,4173,59.12
07112013 21:00,0,4046,58.14
07112013 22:00,0,3679,54.21
07112013 23:00,0,3313,50.65
07122013 0:00,0,3015,41.13
07122013 1:00,0,2798,33.84
07122013 2:00,0,2682,31.62
07122013 3:00,0,2649,29.52
07122013 4:00,0,2674,32.55
07122013 5:00,0,2822,27.63
07122013 6:00,0,3146,37.72
07122013 7:00,1.7813785,3491,37.72
07122013 8:00,136.275304,3706,44.19
07122013 9:00,1099.6659905,3868,50.35
07122013 10:00,2521.6497955,4002,54.18
07122013 11:00,3528.238868,4076,55.68
07122013 12:00,4188.572872,4096,59.29
07122013 13:00,4516.12348,4132,59.38
07122013 14:00,4418.259109,4130,61.01
07122013 15:00,4023.9068815,4115,62.02
07122013 16:00,3232.864371,4134,62.02
07122013 17:00,1759.1093135,4096,59.82
07122013 18:00,99.534413,4002,56.5
07122013 19:00,0,3858,53.19
07122013 20:00,0,3832,51.19
07122013 21:00,0,3738,49.94
07122013 22:00,0,3409,47.57
07122013 23:00,0,3056,41.46
07132013 00:00,0,2791,38.94
07132013 01:00,0,2656,32.69
07132013 02:00,0,2561,28.62
07132013 03:00,0,2502,29
07132013 04:00,0,2505,22.6
07132013 05:00,0,2544,22.14
07132013 06:00,0,2717,22.9
07132013 07:00,3.3400785,3005,32.11
07132013 08:00,219.22065,3303,34.79
07132013 09:00,801.619434,3521,36.14
07132013 10:00,1413.96761,3656,42.3
07132013 11:00,2968.997977,3713,49.17
07132013 12:00,4012.4392715,3736,50.06
07132013 13:00,4372.054654,3728,51.08
07132013 14:00,4297.9048585,3739,51.19
07132013 15:00,3893.6437265,3777,52.01
07132013 16:00,3219.392715,3848,53.43
07132013 17:00,1823.572872,3896,52.96
07132013 18:00,112.3380555,3892,50.13
07132013 19:00,0,3820,47.86
07132013 20:00,0,3800,47.73
07132013 21:00,0,3744,47.19
07132013 22:00,0,3466,43.87
07132013 23:00,0,3149,42.96
07142013 00:00,0,2916,39.17
07142013 01:00,0,2763,36
07142013 02:00,0,2682,30.55
07142013 03:00,0,2627,33.3
07142013 04:00,0,2627,23.58
07142013 05:00,0,2631,23.07
07142013 06:00,0,2767,23.97
07142013 07:00,12.135629,3070,34.42
07142013 08:00,260.5263155,3443,36.37
07142013 09:00,852.5,3767,39.61
07142013 10:00,2500.1619445,4003,46.17
07142013 11:00,2199.22065,4170,52.05
07142013 12:00,2718.825912,4267,56.95
07142013 13:00,1527.9757075,4292,58.92
07142013 14:00,1174.261132,4295,59.9
07142013 15:00,825.77935,4355,60.4
07142013 16:00,1335.4757075,4440,67.81
07142013 17:00,1409.1801625,4525,63.15
07142013 18:00,34.068826,4534,59
07142013 19:00,0,4458,55.88
07142013 20:00,0,4434,56.44
07142013 21:00,0,4302,55.64
07142013 22:00,0,3901,50.09
07142013 23:00,0,3513,47.71
07152013 00:00,0,3264,46.06
07152013 01:00,0,3110,39.28
07152013 02:00,0,3023,37.39
07152013 03:00,0,2978,34.51
07152013 04:00,0,3031,34.76
07152013 05:00,0,3181,36.6
07152013 06:00,0,3574,38.43
07152013 07:00,5.2327935,4005,48.06
07152013 08:00,345.2530345,4364,55.29
07152013 09:00,901.153847,4644,58.56
07152013 10:00,2470.5465565,4885,64.63
07152013 11:00,3309.3522275,5007,81.64
07152013 12:00,3363.6842085,5040,95.11
07152013 13:00,4169.979759,5088,101.75
07152013 14:00,2751.3360325,5112,109
07152013 15:00,1880.1315775,5132,117.5
07152013 16:00,1788.6133595,5151,125
07152013 17:00,1434.342107,5152,114.85
07152013 18:00,106.882589,5113,94.04
07152013 19:00,0,4983,76.52
07152013 20:00,0,4906,69.31
07152013 21:00,0,4715,66.93
07152013 22:00,0,4252,61.42
07152013 23:00,0,3814,53.82
07162013 00:00,0,3510,52.6
07162013 01:00,0,3312,55.79
07162013 02:00,0,3183,42.94
07162013 03:00,0,3127,41.96
07162013 04:00,0,3176,40.74
07162013 05:00,0,3329,41.54
07162013 06:00,0,3700,43.1
07162013 07:00,6.6801625,4108,50.63
07162013 08:00,252.9554665,4420,58.59
07162013 09:00,1521.963564,4697,65.72
07162013 10:00,1946.153847,4934,77.44
07162013 11:00,2184.3016195,5053,93.76
07162013 12:00,2776.1639675,5103,109.34
07162013 13:00,2780.951415,5147,125.56
07162013 14:00,2949.4028355,5124,138
07162013 15:00,2352.4190305,5104,164.02
07162013 16:00,557.4595125,5110,175.02
07162013 17:00,162.995954,5098,155
07162013 18:00,26.9433175,5042,130.17
07162013 19:00,0,4929,100.53
07162013 20:00,0,4876,86.06
07162013 21:00,0,4676,81.91
07162013 22:00,0,4208,67.74
07162013 23:00,0,3764,58.61
07172013 00:00,0,3457,67.3
07172013 01:00,0,3274,64.59
07172013 02:00,0,3157,61.95
07172013 03:00,0,3109,52.37
07172013 04:00,0,3153,52.18
07172013 05:00,0,3293,55.06
07172013 06:00,0,3660,58.01
07172013 07:00,26.6093135,4101,68.7
07172013 08:00,371.7510115,4411,72.64
07172013 09:00,628.0465565,4638,86.34
07172013 10:00,843.8157915,4858,112
07172013 11:00,324.3218605,4982,143.64
07172013 12:00,2528.8866405,5076,151.76
07172013 13:00,3463.552631,5133,165.88
07172013 14:00,1946.710524,5166,181.4
07172013 15:00,1042.105262,5171,205
07172013 16:00,1008.704455,5175,220
07172013 17:00,234.9190305,5168,200
07172013 18:00,23.157893,5105,160.03
07172013 19:00,0,5002,140
07172013 20:00,0,4987,113.97
07172013 21:00,0,4760,111.08
07172013 22:00,0,4263,87.49
07172013 23:00,0,3853,81.04
07182013 00:00,0,3597,63.45
07182013 01:00,0,3431,59.55
07182013 02:00,0,3317,57.26
07182013 03:00,0,3258,50.85
07182013 04:00,0,3280,48.73
07182013 05:00,0,3433,51.53
07182013 06:00,0,3827,54.57
07182013 07:00,10.910933,4287,68.72
07182013 08:00,321.204455,4605,76.62
07182013 09:00,591.862348,4786,92.69
07182013 10:00,2172.722673,4971,135.3
07182013 11:00,1739.848176,5063,155.99
07182013 12:00,4210.172065,5108,172.77
07182013 13:00,4628.6842085,5160,226.22
07182013 14:00,4637.7024265,5141,262.19
07182013 15:00,4277.9757075,5078,292.06
07182013 16:00,3290.759109,4966,293.49
07182013 17:00,692.9554665,4892,264.13
07182013 18:00,36.518218,4795,202.6
07182013 19:00,0,4683,154.59
07182013 20:00,0,4638,132.14
07182013 21:00,0,4431,123.12
07182013 22:00,0,4033,88.12
07182013 23:00,0,3652,71.33
07192013 00:00,0,3380,64.38
07192013 01:00,0,3231,63.02
07192013 02:00,0,3143,61.28
07192013 03:00,0,3105,55.38
07192013 04:00,0,3161,50.31
07192013 05:00,0,3336,50.09
07192013 06:00,0,3705,57.11
07192013 07:00,9.686237,4133,62.43
07192013 08:00,219.8886635,4486,73.29
07192013 09:00,832.014172,4758,84.72
07192013 10:00,1875.34413,4994,130
07192013 11:00,3453.1983805,5122,159.77
07192013 12:00,4249.4736845,5159,192.58
07192013 13:00,4506.4372485,5195,265
07192013 14:00,4549.635629,5202,291.01
07192013 15:00,4183.7854245,5210,313.7
07192013 16:00,3388.846153,5224,318.47
07192013 17:00,2030.880566,5178,288.37
07192013 18:00,175.5769235,5098,178.28
07192013 19:00,0,4994,148.64
07192013 20:00,0,4928,107.45
07192013 21:00,0,4771,90.65
07192013 22:00,0,4410,83.81
07192013 23:00,0,3999,72.81
07202013 00:00,0,3656,61.49
07202013 01:00,0,3444,58.79
07202013 02:00,0,3313,56.62
07202013 03:00,0,3250,53.76
07202013 04:00,0,3214,47.6
07202013 05:00,0,3226,43.56
07202013 06:00,0,3390,44.1
07202013 07:00,11.912956,3709,48.14
07202013 08:00,318.087044,4017,60.55
07202013 09:00,1012.2672065,4270,66.24
07202013 10:00,1879.463564,4485,77.81
07202013 11:00,3539.1497955,4606,84.9
07202013 12:00,4156.619434,4661,103.51
07202013 13:00,4416.3663995,4661,110.2
07202013 14:00,4385.5263155,4625,128.12
07202013 15:00,3991.174088,4622,128.33
07202013 16:00,3266.4878565,4641,119.25
07202013 17:00,1988.3502045,4603,107.92
07202013 18:00,141.619434,4510,85.53
07202013 19:00,0,4376,78.76
07202013 20:00,0,4322,76.8
07202013 21:00,0,4140,77.11
07202013 22:00,0,3769,74.38
07202013 23:00,0,3429,63.15
07212013 00:00,0,3131,49.1
07212013 01:00,0,2942,42.97
07212013 02:00,0,2831,40.92
07212013 03:00,0,2754,39.77
07212013 04:00,0,2729,34.57
07212013 05:00,0,2713,33.38
07212013 06:00,0,2822,34.2
07212013 07:00,6.346153,3083,35.9
07212013 08:00,327.8846175,3372,41
07212013 09:00,1277.135629,3575,43.93
07212013 10:00,2600.587044,3692,53.47
07212013 11:00,3607.5101205,3751,54.81
07212013 12:00,4254.1497955,3771,59.41
07212013 13:00,4494.190283,3731,61.23
07212013 14:00,4491.295545,3697,66.24
07212013 15:00,4004.979759,3705,61.44
07212013 16:00,3289.757086,3783,60.3
07212013 17:00,1987.014172,3850,59.45
07212013 18:00,194.170042,3846,56.54
07212013 19:00,0,3768,55.01
07212013 20:00,0,3771,54.11
07212013 21:00,0,3657,54.73
07212013 22:00,0,3323,49.91
07212013 23:00,0,3017,47.23
07222013 00:00,0,2807,46.73
07222013 01:00,0,2693,39.73
07222013 02:00,0,2626,33.77
07222013 03:00,0,2608,32.85
07222013 04:00,0,2688,33.52
07222013 05:00,0,2856,38.48
07222013 06:00,0,3206,37.5
07222013 07:00,13.360325,3534,41.72
07222013 08:00,204.5242925,3761,48.72
07222013 09:00,1225.809717,3898,56.31
07222013 10:00,2545.2530345,4003,65.21
07222013 11:00,3498.400807,4055,59.68
07222013 12:00,4043.3906865,4081,64.68
07222013 13:00,2366.224696,4139,69.86
07222013 14:00,4030.809717,4136,72.07
07222013 15:00,3613.6336005,4136,85.4
07222013 16:00,1139.858302,4150,84.25
07222013 17:00,601.9939255,4169,71.9
07222013 18:00,80.607285,4120,60.89
07222013 19:00,0,4023,59.58
07222013 20:00,0,4036,59.87
07222013 21:00,0,3849,58.19
07222013 22:00,0,3469,52.93
07222013 23:00,0,3134,49.5
07232013 00:00,0,2913,45.23
07232013 01:00,0,2786,39.89
07232013 02:00,0,2710,36.95
07232013 03:00,0,2688,36.02
07232013 04:00,0,2744,34.47
07232013 05:00,0,2943,36.86
07232013 06:00,0,3274,38.47
07232013 07:00,25.495954,3606,41.59
07232013 08:00,402.034413,3804,49.58
07232013 09:00,305.951415,3932,56.45
07232013 10:00,171.568826,4026,59.96
07232013 11:00,333.451415,4071,59.26
07232013 12:00,282.570849,4041,73.35
07232013 13:00,312.4089045,4049,69.88
07232013 14:00,221.1133595,4026,79.53
07232013 15:00,103.0971645,4012,79.18
07232013 16:00,296.153847,4030,80.66
07232013 17:00,116.12348,4073,76.68
07232013 18:00,14.362348,4070,62.39
07232013 19:00,0,3991,61.41
07232013 20:00,0,3991,64.01
07232013 21:00,0,3863,61.29
07232013 22:00,0,3522,55.2
07232013 23:00,0,3191,50.51
07242013 00:00,0,2950,46.4
07242013 01:00,0,2810,39.41
07242013 02:00,0,2732,34.94
07242013 03:00,0,2705,30.69
07242013 04:00,0,2767,30.62
07242013 05:00,0,2940,32.81
07242013 06:00,0,3277,36.04
07242013 07:00,13.360325,3629,41.56
07242013 08:00,303.3906865,3878,50.23
07242013 09:00,1417.641698,4084,52.74
07242013 10:00,2838.1781395,4267,57.4
07242013 11:00,1841.72065,4356,57.94
07242013 12:00,2531.002023,4369,59.31
07242013 13:00,3730.0910955,4386,60.91
07242013 14:00,1966.3056655,4337,62.42
07242013 15:00,1533.208501,4233,63.01
07242013 16:00,1279.807694,4178,62.98
07242013 17:00,1180.273281,4168,62.62
07242013 18:00,44.4230765,4097,58.58
07242013 19:00,0,3964,56.62
07242013 20:00,0,3918,54.34
07242013 21:00,0,3723,50.93
07242013 22:00,0,3314,49.42
07242013 23:00,0,2931,45.28
07252013 00:00,0,2683,40.3
07252013 01:00,0,2547,37.93
07252013 02:00,0,2474,31.1
07252013 03:00,0,2446,30.86
07252013 04:00,0,2501,25.87
07252013 05:00,0,2674,28.63
07252013 06:00,0,2971,35.45
07252013 07:00,18.259109,3263,38.96
07252013 08:00,258.18826,3443,42.86
07252013 09:00,1416.7510115,3549,47.69
07252013 10:00,2778.502023,3653,54.39
07252013 11:00,3852.004046,3701,54.14
07252013 12:00,4467.5809695,3694,57.55
07252013 13:00,4755.050608,3700,59.24
07252013 14:00,4736.6801625,3678,61.06
07252013 15:00,4333.309717,3643,71.06
07252013 16:00,3592.257086,3646,65.69
07252013 17:00,2223.2692295,3681,59.51
07252013 18:00,153.087044,3664,54.17
07252013 19:00,0,3625,51.18
07252013 20:00,0,3635,50.49
07252013 21:00,0,3461,49.01
07252013 22:00,0,3150,46.08
07252013 23:00,0,2859,43.22
07262013 00:00,0,2653,39.22
07262013 01:00,0,2551,33.37
07262013 02:00,0,2487,26.34
07262013 03:00,0,2473,25.24
07262013 04:00,0,2529,24.95
07262013 05:00,0,2704,27.74
07262013 06:00,0,2999,39.99
07262013 07:00,25.829958,3326,37.94
07262013 08:00,385.445346,3544,40.93
07262013 09:00,1482.773281,3682,43.01
07262013 10:00,2819.4736845,3775,49.27
07262013 11:00,3769.0587055,3819,51.57
07262013 12:00,4374.0587055,3815,53.71
07262013 13:00,4665.981782,3808,55.79
07262013 14:00,4658.5222695,3759,60.2
07262013 15:00,4214.7368395,3724,64.89
07262013 16:00,3502.742914,3713,64.2
07262013 17:00,2172.8340095,3718,60.48
07262013 18:00,291.81174,3674,52.28
07262013 19:00,0,3617,49.78
07262013 20:00,0,3627,49.42
07262013 21:00,0,3504,47.95
07262013 22:00,0,3212,44.91
07262013 23:00,0,2921,43.69
07272013 00:00,0,2685,39
07272013 01:00,0,2552,34.43
07272013 02:00,0,2468,28.38
07272013 03:00,0,2430,26
07272013 04:00,0,2441,22.35
07272013 05:00,0,2490,22.53
07272013 06:00,0,2641,24.95
07272013 07:00,19.038459,2935,28.31
07272013 08:00,268.87652,3245,33.57
07272013 09:00,1467.2975735,3457,38.02
07272013 10:00,2753.117411,3588,43.82
07272013 11:00,3713.502023,3658,49.72
07272013 12:00,4416.1437265,3712,52.47
07272013 13:00,4745.9210535,3711,54.16
07272013 14:00,4678.7854245,3724,54.82
07272013 15:00,4266.5080975,3765,55.74
07272013 16:00,3493.724696,3826,57.84
07272013 17:00,2160.6983805,3868,55.84
07272013 18:00,290.141698,3835,52.87
07272013 19:00,0,3762,50.39
07272013 20:00,0,3795,50.66
07272013 21:00,0,3676,49.4
07272013 22:00,0,3368,47.58
07272013 23:00,0,3049,43.82
07282013 00:00,0,2812,38.49
07282013 01:00,0,2672,34
07282013 02:00,0,2572,29.65
07282013 03:00,0,2529,27.44
07282013 04:00,0,2516,28.97
07282013 05:00,0,2542,23.75
07282013 06:00,0,2646,23.66
07282013 07:00,28.724696,2864,32.29
07282013 08:00,442.1153825,3154,34.16
07282013 09:00,1282.257086,3393,36.9
07282013 10:00,1717.469633,3554,45.64
07282013 11:00,2942.8340095,3663,46.72
07282013 12:00,3241.103239,3723,48.55
07282013 13:00,3316.4777305,3734,51.64
07282013 14:00,4472.9250995,3737,54.01
07282013 15:00,3460.9919025,3720,55.58
07282013 16:00,3173.18826,3764,59.43
07282013 17:00,1484.22065,3833,56.93
07282013 18:00,247.8340095,3829,51.08
07282013 19:00,0,3802,47.81
07282013 20:00,0,3782,48.2
07282013 21:00,0,3565,47.08
07282013 22:00,0,3235,45.3
07282013 23:00,0,2959,39.37
07292013 00:00,0,2782,37.19
07292013 01:00,0,2675,34
07292013 02:00,0,2622,29.45
07292013 03:00,0,2601,28.31
07292013 04:00,0,2684,26.18
07292013 05:00,0,2887,29
07292013 06:00,0,3210,36.6
07292013 07:00,26.3866405,3543,40.44
07292013 08:00,320.0910955,3780,42.66
07292013 09:00,1265,3955,46.42
07292013 10:00,2448.502023,4086,54.29
07292013 11:00,2825.2631605,4183,57.44
07292013 12:00,2306.548585,4224,59.15
07292013 13:00,2982.0242925,4278,67.27
07292013 14:00,1376.1133595,4291,74.06
07292013 15:00,1551.3562735,4285,79.03
07292013 16:00,1474.2004035,4289,79.16
07292013 17:00,458.481782,4258,70.72
07292013 18:00,52.4392715,4219,54.6
07292013 19:00,0,4115,53.62
07292013 20:00,0,4074,53.76
07292013 21:00,0,3860,50.27
07292013 22:00,0,3475,46.91
07292013 23:00,0,3120,39.17
07302013 00:00,0,2875,35.97
07302013 01:00,0,2729,29.68
07302013 02:00,0,2651,24.67
07302013 03:00,0,2619,23.9
07302013 04:00,0,2681,23.88
07302013 05:00,0,2830,26.99
07302013 06:00,0,3141,30.42
07302013 07:00,15.030367,3493,37.06
07302013 08:00,336.12348,3718,39.97
07302013 09:00,1570.0607285,3893,44.22
07302013 10:00,3214.827935,4031,52.53
07302013 11:00,2352.4190305,4086,55.89
07302013 12:00,2916.002023,4105,55.52
07302013 13:00,4316.6093135,4126,57.73
07302013 14:00,4025.68826,4125,65.25
07302013 15:00,2807.226719,4127,72.9
07302013 16:00,3260.364371,4144,74.54
07302013 17:00,1903.846153,4148,64.85
07302013 18:00,325.657893,4097,55
07302013 19:00,0,3984,53.64
07302013 20:00,0,3974,51.98
07302013 21:00,0,3772,50.02
07302013 22:00,0,3402,46
07302013 23:00,0,3047,40.38
07312013 00:00,0,2799,35.23
07312013 01:00,0,2656,27.66
07312013 02:00,0,2574,22.8
07312013 03:00,0,2549,21.87
07312013 04:00,0,2613,21.98
07312013 05:00,0,2784,24.47
07312013 06:00,0,3109,28.71
07312013 07:00,28.724696,3459,36.15
07312013 08:00,305.0607285,3694,38.08
07312013 09:00,1541.002023,3857,42.58
07312013 10:00,2429.1295545,3981,48.2
07312013 11:00,2663.825912,4053,50.87
07312013 12:00,2261.2348165,4086,52.6
07312013 13:00,3810.030367,4136,54.79
07312013 14:00,4650.172065,4178,62.22
07312013 15:00,3239.7672065,4175,67.65
07312013 16:00,673.582998,4189,72.99
07312013 17:00,788.8157915,4172,61.57
07312013 18:00,308.5121435,4097,51.78
07312013 19:00,0,3987,50.26
07312013 20:00,0,4005,49.55
07312013 21:00,0,3813,48.23
07312013 22:00,0,3432,44.99
07312013 23:00,0,3074,37.89
08012013 0:00,0,2820,37.69
08012013 1:00,0,2679,25.48
08012013 2:00,0,2609,23.24
08012013 3:00,0,2573,21.94
08012013 4:00,0,2623,22.26
08012013 5:00,0,2797,24.4
08012013 6:00,0,3124,27.84
08012013 7:00,27.8340095,3488,33
08012013 8:00,307.2874475,3753,38.33
08012013 9:00,1600.34413,3938,43.68
08012013 10:00,2896.4068815,4093,50.75
08012013 11:00,3824.726719,4177,51.76
08012013 12:00,4532.0445335,4210,53.55
08012013 13:00,4868.502023,4252,55.33
08012013 14:00,4830.536436,4214,60.22
08012013 15:00,4412.469633,4163,66.5
08012013 16:00,3633.674088,4134,69.71
08012013 17:00,2320.5769235,4118,58.33
08012013 18:00,302.054654,4053,51.53
08012013 19:00,0,3989,50.42
08012013 20:00,0,3972,49.71
08012013 21:00,0,3757,46.89
08012013 22:00,0,3413,42.75
08012013 23:00,0,3066,39.41
08022013 0:00,0,2840,28.26
08022013 1:00,0,2726,25.92
08022013 2:00,0,2657,22.57
08022013 3:00,0,2634,21.45
08022013 4:00,0,2693,22.29
08022013 5:00,0,2875,24.62
08022013 6:00,0,3186,27.76
08022013 7:00,33.9574895,3495,31.46
08022013 8:00,375.536436,3711,35.68
08022013 9:00,1634.969633,3870,38.01
08022013 10:00,2824.706478,3997,44.26
08022013 11:00,3794.554654,4063,50.19
08022013 12:00,4335.2024265,4098,52.53
08022013 13:00,4687.358302,4138,54.3
08022013 14:00,4613.431174,4143,56.72
08022013 15:00,4239.676111,4117,61.7
08022013 16:00,3508.309717,4074,63.12
08022013 17:00,1741.072872,4042,55.83
08022013 18:00,398.917002,3966,50.18
08022013 19:00,0,3849,47
08022013 20:00,0,3857,46.41
08022013 21:00,0,3701,43.34
08022013 22:00,0,3390,40.97
08022013 23:00,0,3050,31.86
08032013 0:00,0,2809,34.38
08032013 1:00,0,2655,27.56
08032013 2:00,0,2560,24.32
08032013 3:00,0,2517,22.55
08032013 4:00,0,2523,22.27
08032013 5:00,0,2588,22
08032013 6:00,0,2717,22.5
08032013 7:00,37.2975735,2972,26.25
08032013 8:00,377.5404875,3240,29.84
08032013 9:00,1597.449392,3445,33.69
08032013 10:00,2836.2854245,3557,35.59
08032013 11:00,3718.5121435,3614,42.02
08032013 12:00,4290.6680135,3609,44.06
08032013 13:00,4526.255063,3590,45.35
08032013 14:00,4664.2004035,3558,45.39
08032013 15:00,4287.327935,3563,46.7
08032013 16:00,3526.4574895,3615,46.81
08032013 17:00,2219.261132,3662,45.68
08032013 18:00,364.514172,3644,45.2
08032013 19:00,0,3553,43.34
08032013 20:00,0,3592,45.21
08032013 21:00,0,3446,43.14
08032013 22:00,0,3162,40.21
08032013 23:00,0,2863,32.26
08042013 0:00,0,2647,28.3
08042013 1:00,0,2514,25.25
08042013 2:00,0,2438,22.76
08042013 3:00,0,2394,21.12
08042013 4:00,0,2386,20.13
08042013 5:00,0,2408,19.53
08042013 6:00,0,2487,19.78
08042013 7:00,36.072872,2744,22.2
08042013 8:00,422.2975735,3057,22.73
08042013 9:00,1524.190283,3277,26.74
08042013 10:00,2776.275304,3400,30.27
08042013 11:00,3714.392715,3461,32.21
08042013 12:00,4319.392715,3488,39.95
08042013 13:00,4588.2692295,3480,43.88
08042013 14:00,4452.995954,3468,44.5
08042013 15:00,4184.342107,3465,47.23
08042013 16:00,3416.4574895,3513,47.83
08042013 17:00,2162.7024265,3584,45.29
08042013 18:00,393.238868,3575,40.45
08042013 19:00,0,3505,39.34
